flightNo,departureDate,arrivalDate,totalNumSeats,numSeatsSold
UK830,2020-10-27,2020-10-27,256,33
UK830,2020-11-03,2020-11-03,256,35
UK830,2020-11-10,2020-11-10,256,110
UK830,2020-11-17,2020-11-17,256,138
UK830,2020-11-24,2020-11-24,256,104
VQ831,2020-01-03,2020-01-03,860,725
VQ831,2020-01-10,2020-01-10,860,219
VQ831,2020-01-17,2020-01-17,860,714
VQ831,2020-01-24,2020-01-24,860,597
VQ831,2020-01-31,2020-01-31,860,640
VQ831,2020-02-07,2020-02-07,860,538
VQ831,2020-02-14,2020-02-14,860,512
VQ831,2020-02-21,2020-02-21,860,77
VQ831,2020-02-28,2020-02-28,860,256
VQ831,2020-03-06,2020-03-06,860,284
VQ831,2020-03-13,2020-03-13,860,774
VQ831,2020-03-20,2020-03-20,860,492
VQ831,2020-03-27,2020-03-27,860,112
VQ831,2020-04-03,2020-04-03,860,374
VQ831,2020-04-10,2020-04-10,860,427
VQ831,2020-04-17,2020-04-17,860,739
VQ831,2020-04-24,2020-04-24,860,414
VQ831,2020-05-01,2020-05-01,860,568
VQ831,2020-05-08,2020-05-08,860,270
VQ831,2020-05-15,2020-05-15,860,663
VQ831,2020-05-22,2020-05-22,860,812
VQ831,2020-05-29,2020-05-29,860,123
VQ831,2020-06-05,2020-06-05,860,849
VQ831,2020-06-12,2020-06-12,860,342
VQ831,2020-06-19,2020-06-19,860,16
VQ831,2020-06-26,2020-06-26,860,91
VQ831,2020-07-03,2020-07-03,860,467
VQ831,2020-07-10,2020-07-10,860,238
VQ831,2020-07-17,2020-07-17,860,95
VQ831,2020-07-24,2020-07-24,860,257
VQ831,2020-07-31,2020-07-31,860,106
VQ831,2020-08-07,2020-08-07,860,718
VQ831,2020-08-14,2020-08-14,860,175
VQ831,2020-08-21,2020-08-21,860,371
VQ831,2020-08-28,2020-08-28,860,848
VQ831,2020-09-04,2020-09-04,860,327
VQ831,2020-09-11,2020-09-11,860,234
VQ831,2020-09-18,2020-09-18,860,728
VQ831,2020-09-25,2020-09-25,860,845
VQ831,2020-10-02,2020-10-02,860,35
VQ831,2020-10-09,2020-10-09,860,298
VQ831,2020-10-16,2020-10-16,860,118
VQ831,2020-10-23,2020-10-23,860,415
VQ831,2020-10-30,2020-10-30,860,330
VQ831,2020-11-06,2020-11-06,860,505
VQ831,2020-11-13,2020-11-13,860,439
VQ831,2020-11-20,2020-11-20,860,92
KH832,2020-01-03,2020-01-03,908,824
KH832,2020-01-10,2020-01-10,908,318
KH832,2020-01-17,2020-01-17,908,507
KH832,2020-01-24,2020-01-24,908,251
KH832,2020-01-31,2020-01-31,908,899
KH832,2020-02-07,2020-02-07,908,168
KH832,2020-02-14,2020-02-14,908,169
KH832,2020-02-21,2020-02-21,908,414
KH832,2020-02-28,2020-02-28,908,391
KH832,2020-03-06,2020-03-06,908,10
KH832,2020-03-13,2020-03-13,908,680
KH832,2020-03-20,2020-03-20,908,519
KH832,2020-03-27,2020-03-27,908,561
KH832,2020-04-03,2020-04-03,908,724
KH832,2020-04-10,2020-04-10,908,776
KH832,2020-04-17,2020-04-17,908,537
KH832,2020-04-24,2020-04-24,908,576
KH832,2020-05-01,2020-05-01,908,350
KH832,2020-05-08,2020-05-08,908,447
KH832,2020-05-15,2020-05-15,908,564
KH832,2020-05-22,2020-05-22,908,180
KH832,2020-05-29,2020-05-29,908,861
KH832,2020-06-05,2020-06-05,908,894
KH832,2020-06-12,2020-06-12,908,212
KH832,2020-06-19,2020-06-19,908,105
KH832,2020-06-26,2020-06-26,908,672
KH832,2020-07-03,2020-07-03,908,655
KH832,2020-07-10,2020-07-10,908,299
KH832,2020-07-17,2020-07-17,908,409
KH832,2020-07-24,2020-07-24,908,833
KH832,2020-07-31,2020-07-31,908,210
KH832,2020-08-07,2020-08-07,908,460
KH832,2020-08-14,2020-08-14,908,553
KH832,2020-08-21,2020-08-21,908,133
KH832,2020-08-28,2020-08-28,908,763
KH832,2020-09-04,2020-09-04,908,44
KH832,2020-09-11,2020-09-11,908,866
KH832,2020-09-18,2020-09-18,908,357
KH832,2020-09-25,2020-09-25,908,721
KH832,2020-10-02,2020-10-02,908,366
KH832,2020-10-09,2020-10-09,908,345
KH832,2020-10-16,2020-10-16,908,40
KH832,2020-10-23,2020-10-23,908,448
KH832,2020-10-30,2020-10-30,908,52
KH832,2020-11-06,2020-11-06,908,717
KH832,2020-11-13,2020-11-13,908,678
KH832,2020-11-20,2020-11-20,908,710
KB833,2020-01-02,2020-01-02,415,220
KB833,2020-01-09,2020-01-09,415,386
KB833,2020-01-16,2020-01-16,415,289
KB833,2020-01-23,2020-01-23,415,39
KB833,2020-01-30,2020-01-30,415,337
KB833,2020-02-06,2020-02-06,415,50
KB833,2020-02-13,2020-02-13,415,289
KB833,2020-02-20,2020-02-20,415,132
KB833,2020-02-27,2020-02-27,415,160
KB833,2020-03-05,2020-03-05,415,8
KB833,2020-03-12,2020-03-12,415,329
KB833,2020-03-19,2020-03-19,415,310
KB833,2020-03-26,2020-03-26,415,366
KB833,2020-04-02,2020-04-02,415,20
KB833,2020-04-09,2020-04-09,415,304
KB833,2020-04-16,2020-04-16,415,197
KB833,2020-04-23,2020-04-23,415,311
KB833,2020-04-30,2020-04-30,415,263
KB833,2020-05-07,2020-05-07,415,308
KB833,2020-05-14,2020-05-14,415,140
KB833,2020-05-21,2020-05-21,415,83
KB833,2020-05-28,2020-05-28,415,258
KB833,2020-06-04,2020-06-04,415,88
KB833,2020-06-11,2020-06-11,415,288
KB833,2020-06-18,2020-06-18,415,137
KB833,2020-06-25,2020-06-25,415,251
KB833,2020-07-02,2020-07-02,415,383
KB833,2020-07-09,2020-07-09,415,402
KB833,2020-07-16,2020-07-16,415,408
KB833,2020-07-23,2020-07-23,415,301
KB833,2020-07-30,2020-07-30,415,339
KB833,2020-08-06,2020-08-06,415,372
KB833,2020-08-13,2020-08-13,415,356
KB833,2020-08-20,2020-08-20,415,193
KB833,2020-08-27,2020-08-27,415,322
KB833,2020-09-03,2020-09-03,415,74
KB833,2020-09-10,2020-09-10,415,219
KB833,2020-09-17,2020-09-17,415,380
KB833,2020-09-24,2020-09-24,415,264
KB833,2020-10-01,2020-10-01,415,384
KB833,2020-10-08,2020-10-08,415,75
KB833,2020-10-15,2020-10-15,415,81
KB833,2020-10-22,2020-10-22,415,57
KB833,2020-10-29,2020-10-29,415,408
KB833,2020-11-05,2020-11-05,415,115
KB833,2020-11-12,2020-11-12,415,3
KB833,2020-11-19,2020-11-19,415,192
UH834,2020-01-05,2020-01-05,307,55
UH834,2020-01-12,2020-01-12,307,150
UH834,2020-01-19,2020-01-19,307,41
UH834,2020-01-26,2020-01-26,307,219
UH834,2020-02-02,2020-02-02,307,232
UH834,2020-02-09,2020-02-09,307,19
UH834,2020-02-16,2020-02-16,307,69
UH834,2020-02-23,2020-02-23,307,32
UH834,2020-03-01,2020-03-01,307,291
UH834,2020-03-08,2020-03-08,307,78
UH834,2020-03-15,2020-03-15,307,48
UH834,2020-03-22,2020-03-22,307,86
UH834,2020-03-29,2020-03-29,307,33
UH834,2020-04-05,2020-04-05,307,190
UH834,2020-04-12,2020-04-12,307,170
UH834,2020-04-19,2020-04-19,307,127
UH834,2020-04-26,2020-04-26,307,49
UH834,2020-05-03,2020-05-03,307,249
UH834,2020-05-10,2020-05-10,307,176
UH834,2020-05-17,2020-05-17,307,204
UH834,2020-05-24,2020-05-24,307,232
UH834,2020-05-31,2020-05-31,307,228
UH834,2020-06-07,2020-06-07,307,17
UH834,2020-06-14,2020-06-14,307,277
UH834,2020-06-21,2020-06-21,307,125
UH834,2020-06-28,2020-06-28,307,66
UH834,2020-07-05,2020-07-05,307,264
UH834,2020-07-12,2020-07-12,307,152
UH834,2020-07-19,2020-07-19,307,206
UH834,2020-07-26,2020-07-26,307,238
UH834,2020-08-02,2020-08-02,307,5
UH834,2020-08-09,2020-08-09,307,302
UH834,2020-08-16,2020-08-16,307,196
UH834,2020-08-23,2020-08-23,307,20
UH834,2020-08-30,2020-08-30,307,180
UH834,2020-09-06,2020-09-06,307,101
UH834,2020-09-13,2020-09-13,307,240
UH834,2020-09-20,2020-09-20,307,53
UH834,2020-09-27,2020-09-27,307,110
UH834,2020-10-04,2020-10-04,307,302
UH834,2020-10-11,2020-10-11,307,11
UH834,2020-10-18,2020-10-18,307,163
UH834,2020-10-25,2020-10-25,307,0
UH834,2020-11-01,2020-11-01,307,243
UH834,2020-11-08,2020-11-08,307,224
UH834,2020-11-15,2020-11-15,307,219
UH834,2020-11-22,2020-11-22,307,31
UR835,2020-01-01,2020-01-01,325,6
UR835,2020-01-08,2020-01-08,325,296
UR835,2020-01-15,2020-01-15,325,83
UR835,2020-01-22,2020-01-22,325,110
UR835,2020-01-29,2020-01-29,325,277
UR835,2020-02-05,2020-02-05,325,129
UR835,2020-02-12,2020-02-12,325,92
UR835,2020-02-19,2020-02-19,325,213
UR835,2020-02-26,2020-02-26,325,275
UR835,2020-03-04,2020-03-04,325,198
UR835,2020-03-11,2020-03-11,325,77
UR835,2020-03-18,2020-03-18,325,319
UR835,2020-03-25,2020-03-25,325,89
UR835,2020-04-01,2020-04-01,325,119
UR835,2020-04-08,2020-04-08,325,291
UR835,2020-04-15,2020-04-15,325,149
UR835,2020-04-22,2020-04-22,325,70
UR835,2020-04-29,2020-04-29,325,43
UR835,2020-05-06,2020-05-06,325,222
UR835,2020-05-13,2020-05-13,325,320
UR835,2020-05-20,2020-05-20,325,106
UR835,2020-05-27,2020-05-27,325,16
UR835,2020-06-03,2020-06-03,325,227
UR835,2020-06-10,2020-06-10,325,123
UR835,2020-06-17,2020-06-17,325,182
UR835,2020-06-24,2020-06-24,325,112
UR835,2020-07-01,2020-07-01,325,24
UR835,2020-07-08,2020-07-08,325,269
UR835,2020-07-15,2020-07-15,325,228
UR835,2020-07-22,2020-07-22,325,15
UR835,2020-07-29,2020-07-29,325,316
UR835,2020-08-05,2020-08-05,325,166
UR835,2020-08-12,2020-08-12,325,184
UR835,2020-08-19,2020-08-19,325,279
UR835,2020-08-26,2020-08-26,325,52
UR835,2020-09-02,2020-09-02,325,74
UR835,2020-09-09,2020-09-09,325,261
UR835,2020-09-16,2020-09-16,325,106
UR835,2020-09-23,2020-09-23,325,160
UR835,2020-09-30,2020-09-30,325,168
UR835,2020-10-07,2020-10-07,325,21
UR835,2020-10-14,2020-10-14,325,40
UR835,2020-10-21,2020-10-21,325,295
UR835,2020-10-28,2020-10-28,325,305
UR835,2020-11-04,2020-11-04,325,319
UR835,2020-11-11,2020-11-11,325,73
UR835,2020-11-18,2020-11-18,325,182
3O836,2020-01-03,2020-01-03,991,799
3O836,2020-01-10,2020-01-10,991,386
3O836,2020-01-17,2020-01-17,991,331
3O836,2020-01-24,2020-01-24,991,644
3O836,2020-01-31,2020-01-31,991,475
3O836,2020-02-07,2020-02-07,991,787
3O836,2020-02-14,2020-02-14,991,971
3O836,2020-02-21,2020-02-21,991,692
3O836,2020-02-28,2020-02-28,991,665
3O836,2020-03-06,2020-03-06,991,738
3O836,2020-03-13,2020-03-13,991,752
3O836,2020-03-20,2020-03-20,991,259
3O836,2020-03-27,2020-03-27,991,882
3O836,2020-04-03,2020-04-03,991,326
3O836,2020-04-10,2020-04-10,991,628
3O836,2020-04-17,2020-04-17,991,941
3O836,2020-04-24,2020-04-24,991,70
3O836,2020-05-01,2020-05-01,991,648
3O836,2020-05-08,2020-05-08,991,599
3O836,2020-05-15,2020-05-15,991,544
3O836,2020-05-22,2020-05-22,991,150
3O836,2020-05-29,2020-05-29,991,194
3O836,2020-06-05,2020-06-05,991,82
3O836,2020-06-12,2020-06-12,991,800
3O836,2020-06-19,2020-06-19,991,461
3O836,2020-06-26,2020-06-26,991,832
3O836,2020-07-03,2020-07-03,991,564
3O836,2020-07-10,2020-07-10,991,295
3O836,2020-07-17,2020-07-17,991,932
3O836,2020-07-24,2020-07-24,991,944
3O836,2020-07-31,2020-07-31,991,697
3O836,2020-08-07,2020-08-07,991,258
3O836,2020-08-14,2020-08-14,991,934
3O836,2020-08-21,2020-08-21,991,107
3O836,2020-08-28,2020-08-28,991,294
3O836,2020-09-04,2020-09-04,991,29
3O836,2020-09-11,2020-09-11,991,145
3O836,2020-09-18,2020-09-18,991,745
3O836,2020-09-25,2020-09-25,991,409
3O836,2020-10-02,2020-10-02,991,740
3O836,2020-10-09,2020-10-09,991,918
3O836,2020-10-16,2020-10-16,991,624
3O836,2020-10-23,2020-10-23,991,816
3O836,2020-10-30,2020-10-30,991,389
3O836,2020-11-06,2020-11-06,991,967
3O836,2020-11-13,2020-11-13,991,868
3O836,2020-11-20,2020-11-20,991,314
WG837,2020-01-01,2020-01-01,791,773
WG837,2020-01-08,2020-01-08,791,506
WG837,2020-01-15,2020-01-15,791,46
WG837,2020-01-22,2020-01-22,791,750
WG837,2020-01-29,2020-01-29,791,716
WG837,2020-02-05,2020-02-05,791,768
WG837,2020-02-12,2020-02-12,791,83
WG837,2020-02-19,2020-02-19,791,570
WG837,2020-02-26,2020-02-26,791,368
WG837,2020-03-04,2020-03-04,791,283
WG837,2020-03-11,2020-03-11,791,424
WG837,2020-03-18,2020-03-18,791,117
WG837,2020-03-25,2020-03-25,791,744
WG837,2020-04-01,2020-04-01,791,175
WG837,2020-04-08,2020-04-08,791,752
WG837,2020-04-15,2020-04-15,791,85
WG837,2020-04-22,2020-04-22,791,479
WG837,2020-04-29,2020-04-29,791,554
WG837,2020-05-06,2020-05-06,791,681
WG837,2020-05-13,2020-05-13,791,229
WG837,2020-05-20,2020-05-20,791,485
WG837,2020-05-27,2020-05-27,791,29
WG837,2020-06-03,2020-06-03,791,676
WG837,2020-06-10,2020-06-10,791,312
WG837,2020-06-17,2020-06-17,791,451
WG837,2020-06-24,2020-06-24,791,563
WG837,2020-07-01,2020-07-01,791,320
WG837,2020-07-08,2020-07-08,791,620
WG837,2020-07-15,2020-07-15,791,769
WG837,2020-07-22,2020-07-22,791,253
WG837,2020-07-29,2020-07-29,791,691
WG837,2020-08-05,2020-08-05,791,695
WG837,2020-08-12,2020-08-12,791,591
WG837,2020-08-19,2020-08-19,791,119
WG837,2020-08-26,2020-08-26,791,324
WG837,2020-09-02,2020-09-02,791,739
WG837,2020-09-09,2020-09-09,791,485
WG837,2020-09-16,2020-09-16,791,791
WG837,2020-09-23,2020-09-23,791,674
WG837,2020-09-30,2020-09-30,791,309
WG837,2020-10-07,2020-10-07,791,106
WG837,2020-10-14,2020-10-14,791,742
WG837,2020-10-21,2020-10-21,791,665
WG837,2020-10-28,2020-10-28,791,667
WG837,2020-11-04,2020-11-04,791,485
WG837,2020-11-11,2020-11-11,791,776
WG837,2020-11-18,2020-11-18,791,652
Y8838,2020-01-06,2020-01-06,902,252
Y8838,2020-01-13,2020-01-13,902,164
Y8838,2020-01-20,2020-01-20,902,595
Y8838,2020-01-27,2020-01-27,902,98
Y8838,2020-02-03,2020-02-03,902,673
Y8838,2020-02-10,2020-02-10,902,541
Y8838,2020-02-17,2020-02-17,902,646
Y8838,2020-02-24,2020-02-24,902,221
Y8838,2020-03-02,2020-03-02,902,534
Y8838,2020-03-09,2020-03-09,902,858
Y8838,2020-03-16,2020-03-16,902,751
Y8838,2020-03-23,2020-03-23,902,125
Y8838,2020-03-30,2020-03-30,902,116
Y8838,2020-04-06,2020-04-06,902,604
Y8838,2020-04-13,2020-04-13,902,18
Y8838,2020-04-20,2020-04-20,902,629
Y8838,2020-04-27,2020-04-27,902,663
Y8838,2020-05-04,2020-05-04,902,475
Y8838,2020-05-11,2020-05-11,902,61
Y8838,2020-05-18,2020-05-18,902,796
Y8838,2020-05-25,2020-05-25,902,762
Y8838,2020-06-01,2020-06-01,902,542
Y8838,2020-06-08,2020-06-08,902,722
Y8838,2020-06-15,2020-06-15,902,511
Y8838,2020-06-22,2020-06-22,902,891
Y8838,2020-06-29,2020-06-29,902,835
Y8838,2020-07-06,2020-07-06,902,302
Y8838,2020-07-13,2020-07-13,902,655
Y8838,2020-07-20,2020-07-20,902,737
Y8838,2020-07-27,2020-07-27,902,715
Y8838,2020-08-03,2020-08-03,902,468
Y8838,2020-08-10,2020-08-10,902,250
Y8838,2020-08-17,2020-08-17,902,102
Y8838,2020-08-24,2020-08-24,902,622
Y8838,2020-08-31,2020-08-31,902,76
Y8838,2020-09-07,2020-09-07,902,867
Y8838,2020-09-14,2020-09-14,902,661
Y8838,2020-09-21,2020-09-21,902,785
Y8838,2020-09-28,2020-09-28,902,346
Y8838,2020-10-05,2020-10-05,902,188
Y8838,2020-10-12,2020-10-12,902,129
Y8838,2020-10-19,2020-10-19,902,513
Y8838,2020-10-26,2020-10-26,902,603
Y8838,2020-11-02,2020-11-02,902,360
Y8838,2020-11-09,2020-11-09,902,750
Y8838,2020-11-16,2020-11-16,902,555
Y8838,2020-11-23,2020-11-23,902,494
A2839,2020-01-06,2020-01-06,270,20
A2839,2020-01-13,2020-01-13,270,200
A2839,2020-01-20,2020-01-20,270,138
A2839,2020-01-27,2020-01-27,270,48
A2839,2020-02-03,2020-02-03,270,260
A2839,2020-02-10,2020-02-10,270,80
A2839,2020-02-17,2020-02-17,270,95
A2839,2020-02-24,2020-02-24,270,79
A2839,2020-03-02,2020-03-02,270,9
A2839,2020-03-09,2020-03-09,270,29
A2839,2020-03-16,2020-03-16,270,234
A2839,2020-03-23,2020-03-23,270,220
A2839,2020-03-30,2020-03-30,270,187
A2839,2020-04-06,2020-04-06,270,187
A2839,2020-04-13,2020-04-13,270,22
A2839,2020-04-20,2020-04-20,270,136
A2839,2020-04-27,2020-04-27,270,83
A2839,2020-05-04,2020-05-04,270,121
A2839,2020-05-11,2020-05-11,270,18
A2839,2020-05-18,2020-05-18,270,266
A2839,2020-05-25,2020-05-25,270,234
A2839,2020-06-01,2020-06-01,270,75
A2839,2020-06-08,2020-06-08,270,111
A2839,2020-06-15,2020-06-15,270,81
A2839,2020-06-22,2020-06-22,270,268
A2839,2020-06-29,2020-06-29,270,262
A2839,2020-07-06,2020-07-06,270,250
A2839,2020-07-13,2020-07-13,270,86
A2839,2020-07-20,2020-07-20,270,208
A2839,2020-07-27,2020-07-27,270,127
A2839,2020-08-03,2020-08-03,270,89
A2839,2020-08-10,2020-08-10,270,10
A2839,2020-08-17,2020-08-17,270,216
A2839,2020-08-24,2020-08-24,270,201
A2839,2020-08-31,2020-08-31,270,177
A2839,2020-09-07,2020-09-07,270,207
A2839,2020-09-14,2020-09-14,270,88
A2839,2020-09-21,2020-09-21,270,64
A2839,2020-09-28,2020-09-28,270,189
A2839,2020-10-05,2020-10-05,270,146
A2839,2020-10-12,2020-10-12,270,266
A2839,2020-10-19,2020-10-19,270,229
A2839,2020-10-26,2020-10-26,270,251
A2839,2020-11-02,2020-11-02,270,68
A2839,2020-11-09,2020-11-09,270,142
A2839,2020-11-16,2020-11-16,270,57
A2839,2020-11-23,2020-11-23,270,182
YS840,2020-01-05,2020-01-05,803,683
YS840,2020-01-12,2020-01-12,803,20
YS840,2020-01-19,2020-01-19,803,407
YS840,2020-01-26,2020-01-26,803,59
YS840,2020-02-02,2020-02-02,803,5
YS840,2020-02-09,2020-02-09,803,154
YS840,2020-02-16,2020-02-16,803,578
YS840,2020-02-23,2020-02-23,803,8
YS840,2020-03-01,2020-03-01,803,85
YS840,2020-03-08,2020-03-08,803,460
YS840,2020-03-15,2020-03-15,803,436
YS840,2020-03-22,2020-03-22,803,385
YS840,2020-03-29,2020-03-29,803,696
YS840,2020-04-05,2020-04-05,803,473
YS840,2020-04-12,2020-04-12,803,495
YS840,2020-04-19,2020-04-19,803,6
YS840,2020-04-26,2020-04-26,803,32
YS840,2020-05-03,2020-05-03,803,171
YS840,2020-05-10,2020-05-10,803,592
YS840,2020-05-17,2020-05-17,803,554
YS840,2020-05-24,2020-05-24,803,19
YS840,2020-05-31,2020-05-31,803,491
YS840,2020-06-07,2020-06-07,803,280
YS840,2020-06-14,2020-06-14,803,243
YS840,2020-06-21,2020-06-21,803,471
YS840,2020-06-28,2020-06-28,803,163
YS840,2020-07-05,2020-07-05,803,84
YS840,2020-07-12,2020-07-12,803,450
YS840,2020-07-19,2020-07-19,803,183
YS840,2020-07-26,2020-07-26,803,368
YS840,2020-08-02,2020-08-02,803,40
YS840,2020-08-09,2020-08-09,803,326
YS840,2020-08-16,2020-08-16,803,4
YS840,2020-08-23,2020-08-23,803,448
YS840,2020-08-30,2020-08-30,803,669
YS840,2020-09-06,2020-09-06,803,122
YS840,2020-09-13,2020-09-13,803,75
YS840,2020-09-20,2020-09-20,803,460
YS840,2020-09-27,2020-09-27,803,577
YS840,2020-10-04,2020-10-04,803,130
YS840,2020-10-11,2020-10-11,803,670
YS840,2020-10-18,2020-10-18,803,748
YS840,2020-10-25,2020-10-25,803,175
YS840,2020-11-01,2020-11-01,803,699
YS840,2020-11-08,2020-11-08,803,509
YS840,2020-11-15,2020-11-15,803,777
YS840,2020-11-22,2020-11-22,803,802
PR841,2020-01-05,2020-01-05,662,652
PR841,2020-01-12,2020-01-12,662,221
PR841,2020-01-19,2020-01-19,662,602
PR841,2020-01-26,2020-01-26,662,646
PR841,2020-02-02,2020-02-02,662,180
PR841,2020-02-09,2020-02-09,662,261
PR841,2020-02-16,2020-02-16,662,428
PR841,2020-02-23,2020-02-23,662,233
PR841,2020-03-01,2020-03-01,662,541
PR841,2020-03-08,2020-03-08,662,403
PR841,2020-03-15,2020-03-15,662,267
PR841,2020-03-22,2020-03-22,662,416
PR841,2020-03-29,2020-03-29,662,234
PR841,2020-04-05,2020-04-05,662,311
PR841,2020-04-12,2020-04-12,662,416
PR841,2020-04-19,2020-04-19,662,363
PR841,2020-04-26,2020-04-26,662,461
PR841,2020-05-03,2020-05-03,662,229
PR841,2020-05-10,2020-05-10,662,536
PR841,2020-05-17,2020-05-17,662,248
PR841,2020-05-24,2020-05-24,662,594
PR841,2020-05-31,2020-05-31,662,164
PR841,2020-06-07,2020-06-07,662,144
PR841,2020-06-14,2020-06-14,662,61
PR841,2020-06-21,2020-06-21,662,588
PR841,2020-06-28,2020-06-28,662,274
PR841,2020-07-05,2020-07-05,662,626
PR841,2020-07-12,2020-07-12,662,47
PR841,2020-07-19,2020-07-19,662,400
PR841,2020-07-26,2020-07-26,662,48
PR841,2020-08-02,2020-08-02,662,290
PR841,2020-08-09,2020-08-09,662,155
PR841,2020-08-16,2020-08-16,662,619
PR841,2020-08-23,2020-08-23,662,200
PR841,2020-08-30,2020-08-30,662,17
PR841,2020-09-06,2020-09-06,662,553
PR841,2020-09-13,2020-09-13,662,461
PR841,2020-09-20,2020-09-20,662,261
PR841,2020-09-27,2020-09-27,662,59
PR841,2020-10-04,2020-10-04,662,496
PR841,2020-10-11,2020-10-11,662,140
PR841,2020-10-18,2020-10-18,662,13
PR841,2020-10-25,2020-10-25,662,76
PR841,2020-11-01,2020-11-01,662,530
PR841,2020-11-08,2020-11-08,662,121
PR841,2020-11-15,2020-11-15,662,332
PR841,2020-11-22,2020-11-22,662,23
RY842,2020-01-02,2020-01-02,490,179
RY842,2020-01-09,2020-01-09,490,14
RY842,2020-01-16,2020-01-16,490,377
RY842,2020-01-23,2020-01-23,490,228
RY842,2020-01-30,2020-01-30,490,201
RY842,2020-02-06,2020-02-06,490,243
RY842,2020-02-13,2020-02-13,490,442
RY842,2020-02-20,2020-02-20,490,159
RY842,2020-02-27,2020-02-27,490,50
RY842,2020-03-05,2020-03-05,490,487
RY842,2020-03-12,2020-03-12,490,394
RY842,2020-03-19,2020-03-19,490,152
RY842,2020-03-26,2020-03-26,490,85
RY842,2020-04-02,2020-04-02,490,180
RY842,2020-04-09,2020-04-09,490,388
RY842,2020-04-16,2020-04-16,490,348
RY842,2020-04-23,2020-04-23,490,158
RY842,2020-04-30,2020-04-30,490,313
RY842,2020-05-07,2020-05-07,490,433
RY842,2020-05-14,2020-05-14,490,490
RY842,2020-05-21,2020-05-21,490,412
RY842,2020-05-28,2020-05-28,490,275
RY842,2020-06-04,2020-06-04,490,61
RY842,2020-06-11,2020-06-11,490,268
RY842,2020-06-18,2020-06-18,490,283
RY842,2020-06-25,2020-06-25,490,199
RY842,2020-07-02,2020-07-02,490,160
RY842,2020-07-09,2020-07-09,490,53
RY842,2020-07-16,2020-07-16,490,36
RY842,2020-07-23,2020-07-23,490,375
RY842,2020-07-30,2020-07-30,490,347
RY842,2020-08-06,2020-08-06,490,310
RY842,2020-08-13,2020-08-13,490,472
RY842,2020-08-20,2020-08-20,490,94
RY842,2020-08-27,2020-08-27,490,449
RY842,2020-09-03,2020-09-03,490,329
RY842,2020-09-10,2020-09-10,490,266
RY842,2020-09-17,2020-09-17,490,147
RY842,2020-09-24,2020-09-24,490,165
RY842,2020-10-01,2020-10-01,490,152
RY842,2020-10-08,2020-10-08,490,139
RY842,2020-10-15,2020-10-15,490,115
RY842,2020-10-22,2020-10-22,490,382
RY842,2020-10-29,2020-10-29,490,289
RY842,2020-11-05,2020-11-05,490,237
RY842,2020-11-12,2020-11-12,490,66
RY842,2020-11-19,2020-11-19,490,376
TU843,2020-01-06,2020-01-06,665,518
TU843,2020-01-13,2020-01-13,665,160
TU843,2020-01-20,2020-01-20,665,641
TU843,2020-01-27,2020-01-27,665,179
TU843,2020-02-03,2020-02-03,665,53
TU843,2020-02-10,2020-02-10,665,459
TU843,2020-02-17,2020-02-17,665,239
TU843,2020-02-24,2020-02-24,665,15
TU843,2020-03-02,2020-03-02,665,348
TU843,2020-03-09,2020-03-09,665,356
TU843,2020-03-16,2020-03-16,665,234
TU843,2020-03-23,2020-03-23,665,512
TU843,2020-03-30,2020-03-30,665,658
TU843,2020-04-06,2020-04-06,665,551
TU843,2020-04-13,2020-04-13,665,10
TU843,2020-04-20,2020-04-20,665,531
TU843,2020-04-27,2020-04-27,665,535
TU843,2020-05-04,2020-05-04,665,595
TU843,2020-05-11,2020-05-11,665,182
TU843,2020-05-18,2020-05-18,665,460
TU843,2020-05-25,2020-05-25,665,209
TU843,2020-06-01,2020-06-01,665,463
TU843,2020-06-08,2020-06-08,665,34
TU843,2020-06-15,2020-06-15,665,363
TU843,2020-06-22,2020-06-22,665,544
TU843,2020-06-29,2020-06-29,665,546
TU843,2020-07-06,2020-07-06,665,250
TU843,2020-07-13,2020-07-13,665,376
TU843,2020-07-20,2020-07-20,665,559
TU843,2020-07-27,2020-07-27,665,381
TU843,2020-08-03,2020-08-03,665,398
TU843,2020-08-10,2020-08-10,665,231
TU843,2020-08-17,2020-08-17,665,636
TU843,2020-08-24,2020-08-24,665,534
TU843,2020-08-31,2020-08-31,665,191
TU843,2020-09-07,2020-09-07,665,436
TU843,2020-09-14,2020-09-14,665,93
TU843,2020-09-21,2020-09-21,665,187
TU843,2020-09-28,2020-09-28,665,355
TU843,2020-10-05,2020-10-05,665,112
TU843,2020-10-12,2020-10-12,665,73
TU843,2020-10-19,2020-10-19,665,265
TU843,2020-10-26,2020-10-26,665,643
TU843,2020-11-02,2020-11-02,665,122
TU843,2020-11-09,2020-11-09,665,123
TU843,2020-11-16,2020-11-16,665,590
TU843,2020-11-23,2020-11-23,665,44
GV844,2020-01-05,2020-01-05,281,131
GV844,2020-01-12,2020-01-12,281,90
GV844,2020-01-19,2020-01-19,281,114
GV844,2020-01-26,2020-01-26,281,10
GV844,2020-02-02,2020-02-02,281,37
GV844,2020-02-09,2020-02-09,281,226
GV844,2020-02-16,2020-02-16,281,194
GV844,2020-02-23,2020-02-23,281,255
GV844,2020-03-01,2020-03-01,281,188
GV844,2020-03-08,2020-03-08,281,64
GV844,2020-03-15,2020-03-15,281,224
GV844,2020-03-22,2020-03-22,281,64
GV844,2020-03-29,2020-03-29,281,108
GV844,2020-04-05,2020-04-05,281,141
