seatNo,seatStatus,flightNo,departureDate
1E,Available,J5932,2020-10-14
1F,Sold,J5932,2020-10-14
2A,Available,J5932,2020-10-14
2B,Available,J5932,2020-10-14
2C,Sold,J5932,2020-10-14
2D,Available,J5932,2020-10-14
2E,Available,J5932,2020-10-14
2F,Available,J5932,2020-10-14
3A,Available,J5932,2020-10-14
3B,Sold,J5932,2020-10-14
3C,Available,J5932,2020-10-14
3D,Available,J5932,2020-10-14
3E,Available,J5932,2020-10-14
3F,Sold,J5932,2020-10-14
1A,Available,DP553,2020-01-11
1B,Sold,DP553,2020-01-11
1C,Available,DP553,2020-01-11
1D,Sold,DP553,2020-01-11
1E,Sold,DP553,2020-01-11
1F,Available,DP553,2020-01-11
2A,Available,DP553,2020-01-11
2B,Sold,DP553,2020-01-11
2C,Sold,DP553,2020-01-11
2D,Available,DP553,2020-01-11
2E,Available,DP553,2020-01-11
2F,Available,DP553,2020-01-11
3A,Available,DP553,2020-01-11
3B,Sold,DP553,2020-01-11
3C,Available,DP553,2020-01-11
3D,Sold,DP553,2020-01-11
3E,Sold,DP553,2020-01-11
3F,Sold,DP553,2020-01-11
1A,Available,NL592,2020-08-13
1B,Sold,NL592,2020-08-13
1C,Available,NL592,2020-08-13
1D,Available,NL592,2020-08-13
1E,Sold,NL592,2020-08-13
1F,Available,NL592,2020-08-13
2A,Available,NL592,2020-08-13
2B,Sold,NL592,2020-08-13
2C,Available,NL592,2020-08-13
2D,Available,NL592,2020-08-13
2E,Available,NL592,2020-08-13
2F,Available,NL592,2020-08-13
3A,Available,NL592,2020-08-13
3B,Sold,NL592,2020-08-13
3C,Sold,NL592,2020-08-13
3D,Available,NL592,2020-08-13
3E,Sold,NL592,2020-08-13
3F,Available,NL592,2020-08-13
1A,Available,JC304,2020-11-16
1B,Available,JC304,2020-11-16
1C,Available,JC304,2020-11-16
1D,Available,JC304,2020-11-16
1E,Sold,JC304,2020-11-16
1F,Sold,JC304,2020-11-16
2A,Sold,JC304,2020-11-16
2B,Sold,JC304,2020-11-16
2C,Available,JC304,2020-11-16
2D,Available,JC304,2020-11-16
2E,Sold,JC304,2020-11-16
2F,Sold,JC304,2020-11-16
3A,Sold,JC304,2020-11-16
3B,Sold,JC304,2020-11-16
3C,Sold,JC304,2020-11-16
3D,Sold,JC304,2020-11-16
3E,Available,JC304,2020-11-16
3F,Sold,JC304,2020-11-16
1A,Sold,ZI813,2020-08-01
1B,Available,ZI813,2020-08-01
1C,Sold,ZI813,2020-08-01
1D,Sold,ZI813,2020-08-01
1E,Sold,ZI813,2020-08-01
1F,Sold,ZI813,2020-08-01
2A,Available,ZI813,2020-08-01
2B,Sold,ZI813,2020-08-01
2C,Available,ZI813,2020-08-01
2D,Available,ZI813,2020-08-01
2E,Sold,ZI813,2020-08-01
2F,Available,ZI813,2020-08-01
3A,Sold,ZI813,2020-08-01
3B,Available,ZI813,2020-08-01
3C,Sold,ZI813,2020-08-01
3D,Sold,ZI813,2020-08-01
3E,Available,ZI813,2020-08-01
3F,Sold,ZI813,2020-08-01
1A,Available,LO20,2020-05-19
1B,Available,LO20,2020-05-19
1C,Sold,LO20,2020-05-19
1D,Available,LO20,2020-05-19
1E,Available,LO20,2020-05-19
1F,Available,LO20,2020-05-19
2A,Available,LO20,2020-05-19
2B,Available,LO20,2020-05-19
2C,Sold,LO20,2020-05-19
2D,Available,LO20,2020-05-19
2E,Sold,LO20,2020-05-19
2F,Available,LO20,2020-05-19
3A,Available,LO20,2020-05-19
3B,Available,LO20,2020-05-19
3C,Available,LO20,2020-05-19
3D,Sold,LO20,2020-05-19
3E,Available,LO20,2020-05-19
3F,Available,LO20,2020-05-19
1A,Available,6E494,2020-09-06
1B,Sold,6E494,2020-09-06
1C,Sold,6E494,2020-09-06
1D,Available,6E494,2020-09-06
1E,Available,6E494,2020-09-06
1F,Sold,6E494,2020-09-06
2A,Sold,6E494,2020-09-06
2B,Sold,6E494,2020-09-06
2C,Available,6E494,2020-09-06
2D,Available,6E494,2020-09-06
2E,Available,6E494,2020-09-06
2F,Sold,6E494,2020-09-06
3A,Available,6E494,2020-09-06
3B,Sold,6E494,2020-09-06
3C,Sold,6E494,2020-09-06
3D,Sold,6E494,2020-09-06
3E,Available,6E494,2020-09-06
3F,Sold,6E494,2020-09-06
1A,Available,MA143,2020-03-20
1B,Sold,MA143,2020-03-20
1C,Sold,MA143,2020-03-20
1D,Available,MA143,2020-03-20
1E,Sold,MA143,2020-03-20
1F,Sold,MA143,2020-03-20
2A,Sold,MA143,2020-03-20
2B,Available,MA143,2020-03-20
2C,Sold,MA143,2020-03-20
2D,Available,MA143,2020-03-20
2E,Available,MA143,2020-03-20
2F,Sold,MA143,2020-03-20
3A,Sold,MA143,2020-03-20
3B,Sold,MA143,2020-03-20
3C,Sold,MA143,2020-03-20
3D,Sold,MA143,2020-03-20
3E,Available,MA143,2020-03-20
3F,Available,MA143,2020-03-20
1A,Sold,GT231,2020-02-15
1B,Sold,GT231,2020-02-15
1C,Sold,GT231,2020-02-15
1D,Sold,GT231,2020-02-15
1E,Available,GT231,2020-02-15
1F,Sold,GT231,2020-02-15
2A,Available,GT231,2020-02-15
2B,Sold,GT231,2020-02-15
2C,Available,GT231,2020-02-15
2D,Available,GT231,2020-02-15
2E,Sold,GT231,2020-02-15
2F,Available,GT231,2020-02-15
3A,Available,GT231,2020-02-15
3B,Available,GT231,2020-02-15
3C,Available,GT231,2020-02-15
3D,Available,GT231,2020-02-15
3E,Available,GT231,2020-02-15
3F,Available,GT231,2020-02-15
1A,Sold,EG452,2020-06-26
1B,Sold,EG452,2020-06-26
1C,Sold,EG452,2020-06-26
1D,Sold,EG452,2020-06-26
1E,Available,EG452,2020-06-26
1F,Available,EG452,2020-06-26
2A,Sold,EG452,2020-06-26
2B,Available,EG452,2020-06-26
2C,Available,EG452,2020-06-26
2D,Sold,EG452,2020-06-26
2E,Available,EG452,2020-06-26
2F,Sold,EG452,2020-06-26
3A,Available,EG452,2020-06-26
3B,Sold,EG452,2020-06-26
3C,Available,EG452,2020-06-26
3D,Available,EG452,2020-06-26
3E,Available,EG452,2020-06-26
3F,Available,EG452,2020-06-26
1A,Available,V2300,2020-01-24
1B,Available,V2300,2020-01-24
1C,Available,V2300,2020-01-24
1D,Sold,V2300,2020-01-24
1E,Available,V2300,2020-01-24
1F,Sold,V2300,2020-01-24
2A,Available,V2300,2020-01-24
2B,Sold,V2300,2020-01-24
2C,Available,V2300,2020-01-24
2D,Available,V2300,2020-01-24
2E,Available,V2300,2020-01-24
2F,Available,V2300,2020-01-24
3A,Sold,V2300,2020-01-24
3B,Sold,V2300,2020-01-24
3C,Available,V2300,2020-01-24
3D,Available,V2300,2020-01-24
3E,Sold,V2300,2020-01-24
3F,Sold,V2300,2020-01-24
1A,Sold,5Y486,2020-10-04
1B,Available,5Y486,2020-10-04
1C,Available,5Y486,2020-10-04
1D,Available,5Y486,2020-10-04
1E,Sold,5Y486,2020-10-04
1F,Available,5Y486,2020-10-04
2A,Sold,5Y486,2020-10-04
2B,Sold,5Y486,2020-10-04
2C,Available,5Y486,2020-10-04
2D,Available,5Y486,2020-10-04
2E,Sold,5Y486,2020-10-04
2F,Available,5Y486,2020-10-04
3A,Available,5Y486,2020-10-04
3B,Available,5Y486,2020-10-04
3C,Available,5Y486,2020-10-04
3D,Sold,5Y486,2020-10-04
3E,Sold,5Y486,2020-10-04
3F,Available,5Y486,2020-10-04
1A,Sold,L7646,2020-03-28
1B,Sold,L7646,2020-03-28
1C,Available,L7646,2020-03-28
1D,Sold,L7646,2020-03-28
1E,Sold,L7646,2020-03-28
1F,Sold,L7646,2020-03-28
2A,Sold,L7646,2020-03-28
2B,Available,L7646,2020-03-28
2C,Sold,L7646,2020-03-28
2D,Available,L7646,2020-03-28
2E,Available,L7646,2020-03-28
2F,Sold,L7646,2020-03-28
3A,Available,L7646,2020-03-28
3B,Available,L7646,2020-03-28
3C,Sold,L7646,2020-03-28
3D,Sold,L7646,2020-03-28
3E,Available,L7646,2020-03-28
3F,Available,L7646,2020-03-28
1A,Available,LC723,2020-11-08
1B,Sold,LC723,2020-11-08
1C,Sold,LC723,2020-11-08
1D,Sold,LC723,2020-11-08
1E,Available,LC723,2020-11-08
1F,Available,LC723,2020-11-08
2A,Sold,LC723,2020-11-08
2B,Sold,LC723,2020-11-08
2C,Sold,LC723,2020-11-08
2D,Available,LC723,2020-11-08
2E,Available,LC723,2020-11-08
2F,Sold,LC723,2020-11-08
3A,Sold,LC723,2020-11-08
3B,Sold,LC723,2020-11-08
3C,Available,LC723,2020-11-08
3D,Sold,LC723,2020-11-08
3E,Sold,LC723,2020-11-08
3F,Sold,LC723,2020-11-08
1A,Available,MD212,2020-05-09
1B,Available,MD212,2020-05-09
1C,Available,MD212,2020-05-09
1D,Sold,MD212,2020-05-09
1E,Available,MD212,2020-05-09
1F,Available,MD212,2020-05-09
2A,Available,MD212,2020-05-09
2B,Sold,MD212,2020-05-09
2C,Sold,MD212,2020-05-09
2D,Sold,MD212,2020-05-09
2E,Available,MD212,2020-05-09
2F,Sold,MD212,2020-05-09
3A,Available,MD212,2020-05-09
3B,Sold,MD212,2020-05-09
3C,Available,MD212,2020-05-09
3D,Sold,MD212,2020-05-09
3E,Sold,MD212,2020-05-09
3F,Sold,MD212,2020-05-09
1A,Sold,IB851,2020-02-02
1B,Sold,IB851,2020-02-02
1C,Sold,IB851,2020-02-02
1D,Available,IB851,2020-02-02
1E,Available,IB851,2020-02-02
1F,Available,IB851,2020-02-02
2A,Sold,IB851,2020-02-02
2B,Available,IB851,2020-02-02
2C,Sold,IB851,2020-02-02
2D,Sold,IB851,2020-02-02
2E,Sold,IB851,2020-02-02
2F,Available,IB851,2020-02-02
3A,Available,IB851,2020-02-02
3B,Available,IB851,2020-02-02
3C,Available,IB851,2020-02-02
3D,Available,IB851,2020-02-02
3E,Sold,IB851,2020-02-02
3F,Sold,IB851,2020-02-02
1A,Sold,L4825,2020-09-16
1B,Sold,L4825,2020-09-16
1C,Available,L4825,2020-09-16
1D,Available,L4825,2020-09-16
1E,Available,L4825,2020-09-16
1F,Available,L4825,2020-09-16
2A,Sold,L4825,2020-09-16
2B,Available,L4825,2020-09-16
2C,Available,L4825,2020-09-16
2D,Available,L4825,2020-09-16
2E,Sold,L4825,2020-09-16
2F,Sold,L4825,2020-09-16
3A,Sold,L4825,2020-09-16
3B,Sold,L4825,2020-09-16
3C,Sold,L4825,2020-09-16
3D,Sold,L4825,2020-09-16
3E,Sold,L4825,2020-09-16
3F,Available,L4825,2020-09-16
1A,Sold,GV566,2020-10-07
1B,Sold,GV566,2020-10-07
1C,Sold,GV566,2020-10-07
1D,Available,GV566,2020-10-07
1E,Available,GV566,2020-10-07
1F,Sold,GV566,2020-10-07
2A,Sold,GV566,2020-10-07
2B,Sold,GV566,2020-10-07
2C,Sold,GV566,2020-10-07
2D,Available,GV566,2020-10-07
2E,Sold,GV566,2020-10-07
2F,Available,GV566,2020-10-07
3A,Sold,GV566,2020-10-07
3B,Available,GV566,2020-10-07
3C,Available,GV566,2020-10-07
3D,Sold,GV566,2020-10-07
3E,Available,GV566,2020-10-07
3F,Sold,GV566,2020-10-07
1A,Sold,PT62,2020-09-30
1B,Available,PT62,2020-09-30
1C,Available,PT62,2020-09-30
1D,Available,PT62,2020-09-30
1E,Available,PT62,2020-09-30
1F,Available,PT62,2020-09-30
2A,Available,PT62,2020-09-30
2B,Available,PT62,2020-09-30
2C,Available,PT62,2020-09-30
2D,Available,PT62,2020-09-30
2E,Sold,PT62,2020-09-30
2F,Sold,PT62,2020-09-30
3A,Available,PT62,2020-09-30
3B,Available,PT62,2020-09-30
3C,Available,PT62,2020-09-30
3D,Available,PT62,2020-09-30
3E,Available,PT62,2020-09-30
3F,Available,PT62,2020-09-30
1A,Available,QX541,2020-04-25
1B,Sold,QX541,2020-04-25
1C,Available,QX541,2020-04-25
1D,Sold,QX541,2020-04-25
1E,Sold,QX541,2020-04-25
1F,Sold,QX541,2020-04-25
2A,Sold,QX541,2020-04-25
2B,Available,QX541,2020-04-25
2C,Available,QX541,2020-04-25
2D,Sold,QX541,2020-04-25
2E,Available,QX541,2020-04-25
2F,Sold,QX541,2020-04-25
3A,Sold,QX541,2020-04-25
3B,Available,QX541,2020-04-25
3C,Sold,QX541,2020-04-25
3D,Available,QX541,2020-04-25
3E,Available,QX541,2020-04-25
3F,Sold,QX541,2020-04-25
1A,Sold,8K76,2020-02-14
1B,Available,8K76,2020-02-14
1C,Available,8K76,2020-02-14
1D,Available,8K76,2020-02-14
1E,Sold,8K76,2020-02-14
1F,Sold,8K76,2020-02-14
2A,Available,8K76,2020-02-14
2B,Sold,8K76,2020-02-14
2C,Available,8K76,2020-02-14
2D,Available,8K76,2020-02-14
2E,Available,8K76,2020-02-14
2F,Sold,8K76,2020-02-14
3A,Available,8K76,2020-02-14
3B,Sold,8K76,2020-02-14
3C,Available,8K76,2020-02-14
3D,Available,8K76,2020-02-14
3E,Sold,8K76,2020-02-14
3F,Sold,8K76,2020-02-14
1A,Available,TD571,2020-01-01
1B,Available,TD571,2020-01-01
1C,Available,TD571,2020-01-01
1D,Sold,TD571,2020-01-01
1E,Sold,TD571,2020-01-01
1F,Sold,TD571,2020-01-01
2A,Available,TD571,2020-01-01
2B,Available,TD571,2020-01-01
2C,Sold,TD571,2020-01-01
2D,Available,TD571,2020-01-01
2E,Available,TD571,2020-01-01
2F,Sold,TD571,2020-01-01
3A,Sold,TD571,2020-01-01
3B,Available,TD571,2020-01-01
3C,Available,TD571,2020-01-01
3D,Available,TD571,2020-01-01
3E,Sold,TD571,2020-01-01
3F,Sold,TD571,2020-01-01
1A,Available,CZ621,2020-06-29
1B,Sold,CZ621,2020-06-29
1C,Sold,CZ621,2020-06-29
1D,Sold,CZ621,2020-06-29
1E,Available,CZ621,2020-06-29
1F,Sold,CZ621,2020-06-29
2A,Available,CZ621,2020-06-29
2B,Sold,CZ621,2020-06-29
2C,Available,CZ621,2020-06-29
2D,Sold,CZ621,2020-06-29
2E,Available,CZ621,2020-06-29
2F,Available,CZ621,2020-06-29
3A,Sold,CZ621,2020-06-29
3B,Sold,CZ621,2020-06-29
3C,Sold,CZ621,2020-06-29
3D,Sold,CZ621,2020-06-29
3E,Available,CZ621,2020-06-29
3F,Available,CZ621,2020-06-29
1A,Available,DY895,2020-08-13
1B,Available,DY895,2020-08-13
1C,Available,DY895,2020-08-13
1D,Sold,DY895,2020-08-13
1E,Sold,DY895,2020-08-13
1F,Sold,DY895,2020-08-13
2A,Sold,DY895,2020-08-13
2B,Available,DY895,2020-08-13
2C,Available,DY895,2020-08-13
2D,Sold,DY895,2020-08-13
2E,Available,DY895,2020-08-13
2F,Sold,DY895,2020-08-13
3A,Sold,DY895,2020-08-13
3B,Available,DY895,2020-08-13
3C,Available,DY895,2020-08-13
3D,Available,DY895,2020-08-13
3E,Sold,DY895,2020-08-13
3F,Sold,DY895,2020-08-13
1A,Available,DB964,2020-10-16
1B,Sold,DB964,2020-10-16
1C,Available,DB964,2020-10-16
1D,Available,DB964,2020-10-16
1E,Available,DB964,2020-10-16
1F,Available,DB964,2020-10-16
2A,Sold,DB964,2020-10-16
2B,Available,DB964,2020-10-16
2C,Sold,DB964,2020-10-16
2D,Sold,DB964,2020-10-16
2E,Available,DB964,2020-10-16
2F,Sold,DB964,2020-10-16
3A,Sold,DB964,2020-10-16
3B,Sold,DB964,2020-10-16
3C,Sold,DB964,2020-10-16
3D,Sold,DB964,2020-10-16
3E,Sold,DB964,2020-10-16
3F,Sold,DB964,2020-10-16
1A,Sold,D3316,2020-02-27
1B,Sold,D3316,2020-02-27
1C,Sold,D3316,2020-02-27
1D,Sold,D3316,2020-02-27
1E,Available,D3316,2020-02-27
1F,Sold,D3316,2020-02-27
2A,Sold,D3316,2020-02-27
2B,Sold,D3316,2020-02-27
2C,Available,D3316,2020-02-27
2D,Sold,D3316,2020-02-27
2E,Available,D3316,2020-02-27
2F,Available,D3316,2020-02-27
3A,Available,D3316,2020-02-27
3B,Available,D3316,2020-02-27
3C,Available,D3316,2020-02-27
3D,Sold,D3316,2020-02-27
3E,Available,D3316,2020-02-27
3F,Sold,D3316,2020-02-27
1A,Available,3L154,2020-02-23
1B,Available,3L154,2020-02-23
1C,Sold,3L154,2020-02-23
1D,Available,3L154,2020-02-23
1E,Available,3L154,2020-02-23
1F,Available,3L154,2020-02-23
2A,Sold,3L154,2020-02-23
2B,Sold,3L154,2020-02-23
2C,Sold,3L154,2020-02-23
2D,Sold,3L154,2020-02-23
2E,Available,3L154,2020-02-23
2F,Available,3L154,2020-02-23
3A,Available,3L154,2020-02-23
3B,Sold,3L154,2020-02-23
3C,Sold,3L154,2020-02-23
3D,Available,3L154,2020-02-23
3E,Sold,3L154,2020-02-23
3F,Available,3L154,2020-02-23
1A,Sold,DC530,2020-11-13
1B,Sold,DC530,2020-11-13
1C,Available,DC530,2020-11-13
1D,Available,DC530,2020-11-13
1E,Sold,DC530,2020-11-13
1F,Available,DC530,2020-11-13
2A,Available,DC530,2020-11-13
2B,Sold,DC530,2020-11-13
2C,Available,DC530,2020-11-13
2D,Sold,DC530,2020-11-13
2E,Sold,DC530,2020-11-13
2F,Sold,DC530,2020-11-13
3A,Sold,DC530,2020-11-13
3B,Available,DC530,2020-11-13
3C,Sold,DC530,2020-11-13
3D,Available,DC530,2020-11-13
3E,Available,DC530,2020-11-13
3F,Sold,DC530,2020-11-13
1A,Sold,UE978,2020-04-18
1B,Available,UE978,2020-04-18
1C,Sold,UE978,2020-04-18
1D,Sold,UE978,2020-04-18
1E,Sold,UE978,2020-04-18
1F,Available,UE978,2020-04-18
2A,Sold,UE978,2020-04-18
2B,Sold,UE978,2020-04-18
2C,Sold,UE978,2020-04-18
2D,Sold,UE978,2020-04-18
2E,Sold,UE978,2020-04-18
2F,Sold,UE978,2020-04-18
3A,Sold,UE978,2020-04-18
3B,Available,UE978,2020-04-18
3C,Sold,UE978,2020-04-18
3D,Sold,UE978,2020-04-18
3E,Sold,UE978,2020-04-18
3F,Available,UE978,2020-04-18
1A,Sold,Z3214,2020-08-03
1B,Available,Z3214,2020-08-03
1C,Available,Z3214,2020-08-03
1D,Sold,Z3214,2020-08-03
1E,Available,Z3214,2020-08-03
1F,Sold,Z3214,2020-08-03
2A,Available,Z3214,2020-08-03
2B,Sold,Z3214,2020-08-03
2C,Sold,Z3214,2020-08-03
2D,Sold,Z3214,2020-08-03
2E,Available,Z3214,2020-08-03
2F,Available,Z3214,2020-08-03
3A,Sold,Z3214,2020-08-03
3B,Sold,Z3214,2020-08-03
3C,Available,Z3214,2020-08-03
3D,Sold,Z3214,2020-08-03
3E,Sold,Z3214,2020-08-03
3F,Sold,Z3214,2020-08-03
1A,Sold,BE413,2020-05-29
1B,Sold,BE413,2020-05-29
1C,Available,BE413,2020-05-29
1D,Sold,BE413,2020-05-29
1E,Available,BE413,2020-05-29
1F,Sold,BE413,2020-05-29
2A,Sold,BE413,2020-05-29
2B,Available,BE413,2020-05-29
2C,Sold,BE413,2020-05-29
2D,Sold,BE413,2020-05-29
2E,Sold,BE413,2020-05-29
2F,Sold,BE413,2020-05-29
3A,Available,BE413,2020-05-29
3B,Sold,BE413,2020-05-29
3C,Sold,BE413,2020-05-29
3D,Available,BE413,2020-05-29
3E,Sold,BE413,2020-05-29
3F,Sold,BE413,2020-05-29
1A,Available,MS50,2020-07-10
1B,Sold,MS50,2020-07-10
1C,Available,MS50,2020-07-10
1D,Available,MS50,2020-07-10
1E,Available,MS50,2020-07-10
1F,Available,MS50,2020-07-10
2A,Sold,MS50,2020-07-10
2B,Available,MS50,2020-07-10
2C,Sold,MS50,2020-07-10
2D,Sold,MS50,2020-07-10
2E,Sold,MS50,2020-07-10
2F,Available,MS50,2020-07-10
3A,Available,MS50,2020-07-10
3B,Sold,MS50,2020-07-10
3C,Sold,MS50,2020-07-10
3D,Available,MS50,2020-07-10
3E,Available,MS50,2020-07-10
3F,Available,MS50,2020-07-10
1A,Sold,8B326,2020-06-23
1B,Available,8B326,2020-06-23
1C,Available,8B326,2020-06-23
1D,Sold,8B326,2020-06-23
1E,Sold,8B326,2020-06-23
1F,Available,8B326,2020-06-23
2A,Sold,8B326,2020-06-23
2B,Available,8B326,2020-06-23
2C,Sold,8B326,2020-06-23
2D,Available,8B326,2020-06-23
2E,Available,8B326,2020-06-23
2F,Available,8B326,2020-06-23
3A,Sold,8B326,2020-06-23
3B,Available,8B326,2020-06-23
3C,Sold,8B326,2020-06-23
3D,Sold,8B326,2020-06-23
3E,Available,8B326,2020-06-23
3F,Available,8B326,2020-06-23
1A,Sold,PP14,2020-04-14
1B,Sold,PP14,2020-04-14
1C,Sold,PP14,2020-04-14
1D,Available,PP14,2020-04-14
1E,Sold,PP14,2020-04-14
1F,Available,PP14,2020-04-14
2A,Available,PP14,2020-04-14
2B,Available,PP14,2020-04-14
2C,Sold,PP14,2020-04-14
2D,Available,PP14,2020-04-14
2E,Sold,PP14,2020-04-14
2F,Sold,PP14,2020-04-14
3A,Available,PP14,2020-04-14
3B,Sold,PP14,2020-04-14
3C,Sold,PP14,2020-04-14
3D,Available,PP14,2020-04-14
3E,Available,PP14,2020-04-14
3F,Sold,PP14,2020-04-14
1A,Sold,FK167,2020-08-07
1B,Available,FK167,2020-08-07
1C,Sold,FK167,2020-08-07
1D,Sold,FK167,2020-08-07
1E,Sold,FK167,2020-08-07
1F,Sold,FK167,2020-08-07
2A,Available,FK167,2020-08-07
2B,Available,FK167,2020-08-07
2C,Sold,FK167,2020-08-07
2D,Sold,FK167,2020-08-07
2E,Sold,FK167,2020-08-07
2F,Available,FK167,2020-08-07
3A,Sold,FK167,2020-08-07
3B,Sold,FK167,2020-08-07
3C,Sold,FK167,2020-08-07
3D,Available,FK167,2020-08-07
3E,Available,FK167,2020-08-07
3F,Sold,FK167,2020-08-07
1A,Sold,T5578,2020-06-10
1B,Available,T5578,2020-06-10
1C,Sold,T5578,2020-06-10
1D,Available,T5578,2020-06-10
1E,Sold,T5578,2020-06-10
1F,Available,T5578,2020-06-10
2A,Available,T5578,2020-06-10
2B,Sold,T5578,2020-06-10
2C,Sold,T5578,2020-06-10
2D,Sold,T5578,2020-06-10
2E,Available,T5578,2020-06-10
2F,Sold,T5578,2020-06-10
3A,Sold,T5578,2020-06-10
3B,Sold,T5578,2020-06-10
3C,Available,T5578,2020-06-10
3D,Available,T5578,2020-06-10
3E,Sold,T5578,2020-06-10
3F,Sold,T5578,2020-06-10
1A,Available,FB595,2020-09-22
1B,Sold,FB595,2020-09-22
1C,Sold,FB595,2020-09-22
1D,Sold,FB595,2020-09-22
1E,Sold,FB595,2020-09-22
1F,Available,FB595,2020-09-22
2A,Sold,FB595,2020-09-22
2B,Available,FB595,2020-09-22
2C,Available,FB595,2020-09-22
2D,Available,FB595,2020-09-22
2E,Sold,FB595,2020-09-22
2F,Available,FB595,2020-09-22
3A,Sold,FB595,2020-09-22
3B,Available,FB595,2020-09-22
3C,Sold,FB595,2020-09-22
3D,Sold,FB595,2020-09-22
3E,Available,FB595,2020-09-22
3F,Available,FB595,2020-09-22
1A,Available,2U133,2020-06-21
1B,Available,2U133,2020-06-21
1C,Sold,2U133,2020-06-21
1D,Sold,2U133,2020-06-21
1E,Available,2U133,2020-06-21
1F,Sold,2U133,2020-06-21
2A,Sold,2U133,2020-06-21
2B,Sold,2U133,2020-06-21
2C,Available,2U133,2020-06-21
2D,Available,2U133,2020-06-21
2E,Available,2U133,2020-06-21
2F,Available,2U133,2020-06-21
3A,Available,2U133,2020-06-21
3B,Available,2U133,2020-06-21
3C,Available,2U133,2020-06-21
3D,Sold,2U133,2020-06-21
3E,Sold,2U133,2020-06-21
3F,Available,2U133,2020-06-21
1A,Sold,JQ349,2020-02-11
1B,Sold,JQ349,2020-02-11
1C,Sold,JQ349,2020-02-11
1D,Sold,JQ349,2020-02-11
1E,Available,JQ349,2020-02-11
1F,Available,JQ349,2020-02-11
2A,Available,JQ349,2020-02-11
2B,Sold,JQ349,2020-02-11
2C,Available,JQ349,2020-02-11
2D,Available,JQ349,2020-02-11
2E,Sold,JQ349,2020-02-11
2F,Sold,JQ349,2020-02-11
3A,Sold,JQ349,2020-02-11
3B,Sold,JQ349,2020-02-11
3C,Sold,JQ349,2020-02-11
3D,Sold,JQ349,2020-02-11
3E,Sold,JQ349,2020-02-11
3F,Sold,JQ349,2020-02-11
1A,Available,JC304,2020-09-28
1B,Available,JC304,2020-09-28
1C,Sold,JC304,2020-09-28
1D,Sold,JC304,2020-09-28
1E,Sold,JC304,2020-09-28
1F,Sold,JC304,2020-09-28
2A,Available,JC304,2020-09-28
2B,Sold,JC304,2020-09-28
2C,Available,JC304,2020-09-28
2D,Sold,JC304,2020-09-28
2E,Available,JC304,2020-09-28
2F,Available,JC304,2020-09-28
3A,Sold,JC304,2020-09-28
3B,Available,JC304,2020-09-28
3C,Available,JC304,2020-09-28
3D,Available,JC304,2020-09-28
3E,Sold,JC304,2020-09-28
3F,Sold,JC304,2020-09-28
1A,Sold,B3299,2020-04-29
1B,Available,B3299,2020-04-29
1C,Available,B3299,2020-04-29
1D,Sold,B3299,2020-04-29
1E,Sold,B3299,2020-04-29
1F,Sold,B3299,2020-04-29
2A,Available,B3299,2020-04-29
2B,Available,B3299,2020-04-29
2C,Sold,B3299,2020-04-29
2D,Available,B3299,2020-04-29
2E,Available,B3299,2020-04-29
2F,Sold,B3299,2020-04-29
3A,Available,B3299,2020-04-29
3B,Available,B3299,2020-04-29
3C,Sold,B3299,2020-04-29
3D,Available,B3299,2020-04-29
3E,Sold,B3299,2020-04-29
3F,Available,B3299,2020-04-29
1A,Sold,Q7113,2020-01-24
1B,Available,Q7113,2020-01-24
1C,Sold,Q7113,2020-01-24
1D,Sold,Q7113,2020-01-24
1E,Sold,Q7113,2020-01-24
1F,Sold,Q7113,2020-01-24
2A,Available,Q7113,2020-01-24
2B,Sold,Q7113,2020-01-24
2C,Available,Q7113,2020-01-24
2D,Available,Q7113,2020-01-24
2E,Sold,Q7113,2020-01-24
2F,Available,Q7113,2020-01-24
3A,Available,Q7113,2020-01-24
3B,Sold,Q7113,2020-01-24
3C,Available,Q7113,2020-01-24
3D,Sold,Q7113,2020-01-24
3E,Sold,Q7113,2020-01-24
3F,Available,Q7113,2020-01-24
1A,Sold,UB354,2020-02-24
1B,Sold,UB354,2020-02-24
1C,Available,UB354,2020-02-24
1D,Available,UB354,2020-02-24
1E,Sold,UB354,2020-02-24
1F,Sold,UB354,2020-02-24
2A,Sold,UB354,2020-02-24
2B,Sold,UB354,2020-02-24
2C,Available,UB354,2020-02-24
2D,Sold,UB354,2020-02-24
2E,Sold,UB354,2020-02-24
2F,Sold,UB354,2020-02-24
3A,Available,UB354,2020-02-24
3B,Sold,UB354,2020-02-24
3C,Available,UB354,2020-02-24
3D,Sold,UB354,2020-02-24
3E,Sold,UB354,2020-02-24
3F,Sold,UB354,2020-02-24
1A,Sold,DL869,2020-03-17
1B,Sold,DL869,2020-03-17
1C,Available,DL869,2020-03-17
1D,Available,DL869,2020-03-17
1E,Sold,DL869,2020-03-17
1F,Sold,DL869,2020-03-17
2A,Sold,DL869,2020-03-17
2B,Sold,DL869,2020-03-17
2C,Sold,DL869,2020-03-17
2D,Sold,DL869,2020-03-17
2E,Sold,DL869,2020-03-17
2F,Available,DL869,2020-03-17
3A,Sold,DL869,2020-03-17
3B,Available,DL869,2020-03-17
3C,Available,DL869,2020-03-17
3D,Available,DL869,2020-03-17
3E,Sold,DL869,2020-03-17
3F,Sold,DL869,2020-03-17
1A,Sold,6E335,2020-01-29
1B,Available,6E335,2020-01-29
1C,Sold,6E335,2020-01-29
