seatNo,seatStatus,flightNo,departureDate
1A,Sold,ZE706,2020-09-23
1B,Sold,ZE706,2020-09-23
1A,Sold,JE633,2020-07-26
1B,Sold,JE633,2020-07-26
1A,Available,RH163,2020-08-29
1B,Available,RH163,2020-08-29
1A,Sold,OQ417,2020-10-04
1B,Available,OQ417,2020-10-04
1A,Available,QS185,2020-10-16
1B,Available,QS185,2020-10-16
1A,Available,AI911,2020-06-12
1B,Sold,AI911,2020-06-12
1A,Sold,E2936,2020-04-10
1B,Sold,E2936,2020-04-10
1A,Available,HT511,2020-01-13
1B,Available,HT511,2020-01-13
1A,Sold,UK856,2020-01-18
1B,Sold,UK856,2020-01-18
1A,Sold,7H405,2020-10-18
1B,Available,7H405,2020-10-18
1A,Sold,HU103,2020-07-19
1B,Sold,HU103,2020-07-19
1A,Available,SE756,2020-04-06
1B,Sold,SE756,2020-04-06
1A,Available,ZJ431,2020-10-05
1B,Sold,ZJ431,2020-10-05
1A,Sold,PD501,2020-11-15
1B,Available,PD501,2020-11-15
1A,Available,BE395,2020-03-24
1B,Sold,BE395,2020-03-24
1A,Sold,IB538,2020-11-12
1B,Sold,IB538,2020-11-12
1A,Sold,JD626,2020-03-17
1B,Available,JD626,2020-03-17
1A,Sold,LU587,2020-07-01
1B,Available,LU587,2020-07-01
1A,Available,XG980,2020-02-18
1B,Sold,XG980,2020-02-18
1A,Sold,A2839,2020-03-02
1B,Available,A2839,2020-03-02
1A,Sold,IJ985,2020-10-20
1B,Sold,IJ985,2020-10-20
1A,Sold,4C450,2020-06-24
1B,Available,4C450,2020-06-24
1A,Sold,LN927,2020-02-19
1B,Available,LN927,2020-02-19
1A,Sold,C5609,2020-04-09
1B,Sold,C5609,2020-04-09
1A,Sold,FC267,2020-01-10
1B,Available,FC267,2020-01-10
1A,Available,IO357,2020-09-26
1B,Sold,IO357,2020-09-26
1A,Sold,AI911,2020-02-07
1B,Sold,AI911,2020-02-07
1A,Available,T4397,2020-11-21
1B,Sold,T4397,2020-11-21
1A,Available,PQ187,2020-11-20
1B,Sold,PQ187,2020-11-20
1A,Available,U2106,2020-04-26
1B,Available,U2106,2020-04-26
1A,Sold,JC304,2020-10-05
1B,Available,JC304,2020-10-05
1A,Sold,Y5892,2020-10-13
1B,Available,Y5892,2020-10-13
1A,Available,JW308,2020-09-03
1B,Available,JW308,2020-09-03
1A,Sold,IK548,2020-11-20
1B,Sold,IK548,2020-11-20
1A,Available,UP119,2020-01-25
1B,Sold,UP119,2020-01-25
1A,Sold,LM241,2020-07-10
1B,Sold,LM241,2020-07-10
1A,Sold,VJ888,2020-04-06
1B,Sold,VJ888,2020-04-06
1A,Sold,XN18,2020-02-05
1B,Available,XN18,2020-02-05
1A,Sold,TD571,2020-03-11
1B,Available,TD571,2020-03-11
1A,Sold,B8209,2020-10-09
1B,Available,B8209,2020-10-09
1A,Available,V3599,2020-03-19
1B,Sold,V3599,2020-03-19
1A,Available,Z2983,2020-02-06
1B,Available,Z2983,2020-02-06
1A,Available,CW409,2020-07-05
1B,Available,CW409,2020-07-05
1A,Available,V2281,2020-08-27
1B,Sold,V2281,2020-08-27
1A,Sold,5P225,2020-07-26
1B,Available,5P225,2020-07-26
1A,Available,TJ616,2020-04-23
1B,Available,TJ616,2020-04-23
1A,Available,PC453,2020-09-04
1B,Available,PC453,2020-09-04
1A,Sold,Y8838,2020-11-16
1B,Available,Y8838,2020-11-16
1A,Sold,9A132,2020-10-22
1B,Sold,9A132,2020-10-22
1A,Sold,UR835,2020-02-19
1B,Sold,UR835,2020-02-19
1A,Available,V6458,2020-07-20
1B,Available,V6458,2020-07-20
1A,Available,nan301,2020-06-10
1B,Available,nan301,2020-06-10
1A,Available,H843,2020-05-03
1B,Sold,H843,2020-05-03
1A,Sold,2S296,2020-09-13
1B,Sold,2S296,2020-09-13
1A,Sold,I3822,2020-08-22
1B,Available,I3822,2020-08-22
1A,Sold,WY758,2020-06-25
1B,Sold,WY758,2020-06-25
1A,Available,EN828,2020-03-25
1B,Available,EN828,2020-03-25
1A,Sold,ZT498,2020-03-25
1B,Available,ZT498,2020-03-25
1A,Sold,AM412,2020-08-25
1B,Available,AM412,2020-08-25
1A,Available,2N729,2020-03-20
1B,Sold,2N729,2020-03-20
1A,Sold,ER399,2020-06-19
1B,Available,ER399,2020-06-19
1A,Available,DD741,2020-07-24
1B,Sold,DD741,2020-07-24
1A,Available,DQ668,2020-01-01
1B,Sold,DQ668,2020-01-01
1A,Sold,LT860,2020-04-16
1B,Available,LT860,2020-04-16
1A,Sold,NB318,2020-01-10
1B,Sold,NB318,2020-01-10
1A,Sold,AK11,2020-10-20
1B,Sold,AK11,2020-10-20
1A,Sold,JN423,2020-04-12
1B,Available,JN423,2020-04-12
1A,Sold,AB810,2020-10-28
1B,Sold,AB810,2020-10-28
1A,Sold,A6753,2020-06-29
1B,Available,A6753,2020-06-29
1A,Sold,J9552,2020-02-07
1B,Available,J9552,2020-02-07
1A,Sold,7L518,2020-06-28
1B,Sold,7L518,2020-06-28
1A,Sold,UH153,2020-06-10
1B,Available,UH153,2020-06-10
1A,Sold,DB964,2020-02-28
1B,Sold,DB964,2020-02-28
1A,Available,WF871,2020-05-05
1B,Sold,WF871,2020-05-05
1A,Available,K2820,2020-09-30
1B,Sold,K2820,2020-09-30
1A,Available,6I515,2020-10-03
1B,Available,6I515,2020-10-03
1A,Available,Z8479,2020-09-24
1B,Available,Z8479,2020-09-24
1A,Available,8H572,2020-10-13
1B,Available,8H572,2020-10-13
1A,Available,OY339,2020-08-15
1B,Sold,OY339,2020-08-15
1A,Available,ZJ490,2020-07-30
1B,Sold,ZJ490,2020-07-30
1A,Available,C5115,2020-04-30
1B,Sold,C5115,2020-04-30
1A,Available,JY661,2020-06-25
1B,Available,JY661,2020-06-25
1A,Available,H3873,2020-11-11
1B,Available,H3873,2020-11-11
1A,Sold,WQ673,2020-04-16
1B,Sold,WQ673,2020-04-16
1A,Sold,CU438,2020-03-28
1B,Available,CU438,2020-03-28
1A,Available,U3244,2020-11-21
1B,Sold,U3244,2020-11-21
1A,Available,9R885,2020-09-02
1B,Sold,9R885,2020-09-02
1A,Available,DD741,2020-10-09
1B,Sold,DD741,2020-10-09
1A,Available,NL151,2020-05-11
1B,Available,NL151,2020-05-11
1A,Sold,CZ621,2020-04-27
1B,Sold,CZ621,2020-04-27
1A,Sold,4L653,2020-03-16
1B,Available,4L653,2020-03-16
1A,Available,RT760,2020-08-17
1B,Sold,RT760,2020-08-17
1A,Sold,WM171,2020-09-04
1B,Available,WM171,2020-09-04
1A,Sold,3R470,2020-03-30
1B,Available,3R470,2020-03-30
1A,Sold,TR359,2020-07-05
1B,Available,TR359,2020-07-05
1A,Sold,NR921,2020-05-19
1B,Sold,NR921,2020-05-19
1A,Available,CF946,2020-07-22
1B,Available,CF946,2020-07-22
1A,Available,HU103,2020-11-22
1B,Sold,HU103,2020-11-22
1A,Available,JU899,2020-06-09
1B,Available,JU899,2020-06-09
1A,Available,AM412,2020-10-20
1B,Available,AM412,2020-10-20
1A,Sold,XL524,2020-03-06
1B,Available,XL524,2020-03-06
1A,Sold,B8209,2020-01-17
1B,Available,B8209,2020-01-17
1A,Available,HG424,2020-10-18
1B,Sold,HG424,2020-10-18
1A,Sold,XX170,2020-07-23
1B,Available,XX170,2020-07-23
1A,Available,MO221,2020-05-16
1B,Available,MO221,2020-05-16
1A,Available,TT180,2020-02-03
1B,Sold,TT180,2020-02-03
1A,Sold,IK548,2020-04-24
1B,Available,IK548,2020-04-24
1A,Available,EA935,2020-05-01
1B,Sold,EA935,2020-05-01
1A,Available,NL146,2020-07-07
1B,Available,NL146,2020-07-07
1A,Available,RQ555,2020-05-17
1B,Available,RQ555,2020-05-17
1A,Available,L7646,2020-04-04
1B,Sold,L7646,2020-04-04
1A,Available,K6500,2020-01-21
1B,Available,K6500,2020-01-21
1A,Sold,6E550,2020-05-26
1B,Sold,6E550,2020-05-26
1A,Sold,RY842,2020-05-21
1B,Sold,RY842,2020-05-21
1A,Sold,DN194,2020-05-22
1B,Sold,DN194,2020-05-22
1A,Available,PC453,2020-03-20
1B,Available,PC453,2020-03-20
1A,Available,BE762,2020-06-24
1B,Sold,BE762,2020-06-24
1A,Available,4C450,2020-04-01
1B,Available,4C450,2020-04-01
1A,Available,JN931,2020-02-17
1B,Available,JN931,2020-02-17
1A,Available,C5325,2020-08-14
1B,Available,C5325,2020-08-14
1A,Available,XE795,2020-06-24
1B,Available,XE795,2020-06-24
1A,Sold,W3186,2020-04-28
1B,Available,W3186,2020-04-28
1A,Available,RZ790,2020-09-26
1B,Sold,RZ790,2020-09-26
1A,Sold,NP345,2020-03-26
1B,Sold,NP345,2020-03-26
1A,Sold,PT420,2020-07-09
1B,Available,PT420,2020-07-09
1A,Available,LV150,2020-02-07
1B,Sold,LV150,2020-02-07
1A,Sold,K6861,2020-05-28
1B,Sold,K6861,2020-05-28
1A,Available,AL9,2020-07-06
1B,Available,AL9,2020-07-06
1A,Available,LT860,2020-06-11
1B,Available,LT860,2020-06-11
1A,Sold,3W491,2020-09-12
1B,Available,3W491,2020-09-12
1A,Available,GL827,2020-06-04
1B,Available,GL827,2020-06-04
1A,Available,2X714,2020-01-17
1B,Available,2X714,2020-01-17
1A,Available,9E625,2020-07-13
1B,Available,9E625,2020-07-13
1A,Available,2M564,2020-04-17
1B,Sold,2M564,2020-04-17
1A,Sold,U2106,2020-03-15
1B,Sold,U2106,2020-03-15
1A,Available,H6718,2020-03-31
1B,Sold,H6718,2020-03-31
1A,Sold,AL9,2020-10-12
1B,Sold,AL9,2020-10-12
1A,Available,E4704,2020-06-01
1B,Sold,E4704,2020-06-01
1A,Sold,GH46,2020-01-13
1B,Sold,GH46,2020-01-13
1A,Available,VV129,2020-01-26
1B,Sold,VV129,2020-01-26
1A,Available,L1294,2020-07-18
1B,Available,L1294,2020-07-18
1A,Sold,J567,2020-04-01
1B,Available,J567,2020-04-01
1A,Available,WY823,2020-07-25
1B,Sold,WY823,2020-07-25
1A,Sold,XA896,2020-05-14
1B,Available,XA896,2020-05-14
1A,Available,8J682,2020-05-10
1B,Available,8J682,2020-05-10
1A,Available,4T886,2020-08-03
1B,Available,4T886,2020-08-03
1A,Available,9E625,2020-05-04
1B,Sold,9E625,2020-05-04
1A,Sold,JD798,2020-07-13
1B,Sold,JD798,2020-07-13
1A,Available,UK856,2020-05-16
1B,Sold,UK856,2020-05-16
1A,Sold,J7488,2020-01-03
1B,Available,J7488,2020-01-03
1A,Sold,IS924,2020-09-02
1B,Available,IS924,2020-09-02
1A,Sold,2U133,2020-02-16
1B,Sold,2U133,2020-02-16
1A,Available,EX537,2020-08-17
1B,Available,EX537,2020-08-17
1A,Sold,4X765,2020-09-13
1B,Available,4X765,2020-09-13
1A,Available,4R563,2020-03-16
1B,Available,4R563,2020-03-16
1A,Available,T4397,2020-02-08
1B,Available,T4397,2020-02-08
1A,Sold,HM776,2020-04-09
1B,Available,HM776,2020-04-09
1A,Available,E3691,2020-02-20
1B,Sold,E3691,2020-02-20
1A,Available,R2614,2020-06-10
1B,Sold,R2614,2020-06-10
1A,Sold,I3434,2020-01-07
1B,Sold,I3434,2020-01-07
1A,Sold,5W591,2020-08-24
1B,Available,5W591,2020-08-24
1A,Sold,ZW51,2020-06-30
1B,Available,ZW51,2020-06-30
1A,Available,YL39,2020-07-29
1B,Available,YL39,2020-07-29
1A,Available,H7679,2020-05-19
1B,Sold,H7679,2020-05-19
1A,Available,JC304,2020-06-22
1B,Sold,JC304,2020-06-22
1A,Sold,XR21,2020-10-24
1B,Available,XR21,2020-10-24
1A,Available,LY681,2020-03-20
1B,Sold,LY681,2020-03-20
1A,Available,YC807,2020-07-06
1B,Sold,YC807,2020-07-06
1A,Available,ES902,2020-04-20
1B,Available,ES902,2020-04-20
1A,Sold,Q2435,2020-03-07
1B,Sold,Q2435,2020-03-07
1A,Sold,9A110,2020-06-24
1B,Sold,9A110,2020-06-24
1A,Sold,CN239,2020-11-24
1B,Available,CN239,2020-11-24
1A,Available,M2365,2020-03-15
1B,Sold,M2365,2020-03-15
1A,Available,UB354,2020-09-07
1B,Sold,UB354,2020-09-07
1A,Available,MS50,2020-03-20
1B,Sold,MS50,2020-03-20
1A,Available,Z8479,2020-01-02
1B,Sold,Z8479,2020-01-02
1A,Sold,B3310,2020-05-04
1B,Available,B3310,2020-05-04
1A,Sold,L540,2020-04-10
1B,Available,L540,2020-04-10
1A,Sold,BY430,2020-10-23
1B,Sold,BY430,2020-10-23
1A,Sold,LU587,2020-03-04
1B,Sold,LU587,2020-03-04
1A,Sold,Z2983,2020-07-23
1B,Sold,Z2983,2020-07-23
1A,Available,DX139,2020-07-28
1B,Sold,DX139,2020-07-28
1A,Sold,4D398,2020-06-10
1B,Available,4D398,2020-06-10
1A,Available,SK816,2020-09-04
1B,Sold,SK816,2020-09-04
1A,Available,PF725,2020-11-17
1B,Sold,PF725,2020-11-17
1A,Available,1K506,2020-11-17
1B,Sold,1K506,2020-11-17
1A,Available,BE330,2020-08-02
1B,Available,BE330,2020-08-02
1A,Sold,YS840,2020-06-28
1B,Sold,YS840,2020-06-28
1A,Available,FI265,2020-11-03
1B,Sold,FI265,2020-11-03
1A,Sold,BE330,2020-05-03
1B,Sold,BE330,2020-05-03
1A,Sold,2K610,2020-03-12
1B,Available,2K610,2020-03-12
1A,Available,TU843,2020-07-27
1B,Sold,TU843,2020-07-27
1A,Sold,TJ232,2020-06-24
1B,Sold,TJ232,2020-06-24
1A,Available,B7269,2020-03-20
1B,Sold,B7269,2020-03-20
1A,Available,IB538,2020-07-30
1B,Available,IB538,2020-07-30
1A,Available,4L653,2020-06-15
1B,Sold,4L653,2020-06-15
1A,Sold,IS924,2020-11-11
1B,Available,IS924,2020-11-11
1A,Available,WU261,2020-05-11
1B,Available,WU261,2020-05-11
1A,Sold,PQ187,2020-01-17
1B,Sold,PQ187,2020-01-17
1A,Sold,WW386,2020-06-21
1B,Available,WW386,2020-06-21
1A,Sold,7T867,2020-02-04
1B,Sold,7T867,2020-02-04
1A,Available,O1223,2020-09-23
1B,Sold,O1223,2020-09-23
1A,Sold,HV617,2020-10-10
1B,Sold,HV617,2020-10-10
1A,Available,5Q881,2020-05-26
1B,Sold,5Q881,2020-05-26
1A,Sold,RT975,2020-05-19
1B,Available,RT975,2020-05-19
1A,Sold,PN558,2020-06-24
1B,Available,PN558,2020-06-24
1A,Sold,J8525,2020-02-04
1B,Sold,J8525,2020-02-04
1A,Available,JA142,2020-07-03
1B,Sold,JA142,2020-07-03
1A,Available,ZE706,2020-03-18
1B,Sold,ZE706,2020-03-18
1A,Available,XL524,2020-01-17
1B,Available,XL524,2020-01-17
1A,Available,LV150,2020-06-26
1B,Available,LV150,2020-06-26
1A,Sold,ZY376,2020-03-31
1B,Available,ZY376,2020-03-31
1A,Sold,BX665,2020-04-26
1B,Sold,BX665,2020-04-26
1A,Sold,5J182,2020-07-27
1B,Sold,5J182,2020-07-27
1A,Available,3S444,2020-07-23
1B,Sold,3S444,2020-07-23
1A,Sold,HG407,2020-01-25
1B,Available,HG407,2020-01-25
1A,Sold,Q6128,2020-02-14
1B,Sold,Q6128,2020-02-14
1A,Sold,WV251,2020-08-26
1B,Sold,WV251,2020-08-26
1A,Sold,WN771,2020-05-12
1B,Available,WN771,2020-05-12
1A,Available,LW268,2020-06-24
1B,Sold,LW268,2020-06-24
1A,Available,NP579,2020-10-30
1B,Available,NP579,2020-10-30
1A,Sold,UH153,2020-08-26
1B,Sold,UH153,2020-08-26
1A,Available,RY842,2020-10-08
1B,Sold,RY842,2020-10-08
1A,Available,U4319,2020-03-16
1B,Available,U4319,2020-03-16
1A,Available,S4112,2020-04-09
1B,Available,S4112,2020-04-09
1A,Available,FO481,2020-10-18
1B,Sold,FO481,2020-10-18
1A,Sold,IB538,2020-02-27
1B,Available,IB538,2020-02-27
1A,Sold,R4629,2020-06-22
1B,Available,R4629,2020-06-22
1A,Available,J7488,2020-02-21
1B,Sold,J7488,2020-02-21
1A,Available,IY33,2020-10-15
1B,Available,IY33,2020-10-15
1A,Available,D1141,2020-08-22
1B,Sold,D1141,2020-08-22
1A,Sold,3U943,2020-11-13
1B,Available,3U943,2020-11-13
1A,Available,VK664,2020-09-06
1B,Available,VK664,2020-09-06
1A,Sold,FF735,2020-04-22
1B,Sold,FF735,2020-04-22
1A,Sold,Z3214,2020-05-11
1B,Sold,Z3214,2020-05-11
1A,Sold,9J101,2020-05-13
1B,Available,9J101,2020-05-13
1A,Available,W3186,2020-07-21
1B,Available,W3186,2020-07-21
1A,Available,WX940,2020-03-23
1B,Sold,WX940,2020-03-23
1A,Available,8R692,2020-08-25
1B,Sold,8R692,2020-08-25
1A,Available,2N700,2020-11-03
1B,Sold,2N700,2020-11-03
1A,Available,WF158,2020-05-11
1B,Available,WF158,2020-05-11
1A,Available,Q325,2020-02-03
1B,Available,Q325,2020-02-03
1A,Sold,CF946,2020-05-27
1B,Available,CF946,2020-05-27
1A,Sold,NL146,2020-08-25
1B,Available,NL146,2020-08-25
1A,Available,SK784,2020-04-17
1B,Available,SK784,2020-04-17
1A,Available,YS840,2020-07-12
1B,Available,YS840,2020-07-12
1A,Sold,UI857,2020-03-03
1B,Sold,UI857,2020-03-03
1A,Sold,J8374,2020-01-16
1B,Available,J8374,2020-01-16
1A,Available,VT596,2020-10-02
1B,Sold,VT596,2020-10-02
1A,Available,MW939,2020-02-02
1B,Sold,MW939,2020-02-02
1A,Available,MQ208,2020-03-03
1B,Available,MQ208,2020-03-03
1A,Available,NB318,2020-02-14
1B,Sold,NB318,2020-02-14
1A,Available,GV8,2020-02-25
1B,Sold,GV8,2020-02-25
1A,Available,A5640,2020-04-10
1B,Available,A5640,2020-04-10
1A,Available,JU429,2020-09-01
1B,Sold,JU429,2020-09-01
1A,Sold,JO2,2020-03-31
1B,Sold,JO2,2020-03-31
1A,Available,KC342,2020-03-14
1B,Sold,KC342,2020-03-14
1A,Available,TR359,2020-08-16
1B,Available,TR359,2020-08-16
1A,Available,JZ736,2020-01-13
1B,Available,JZ736,2020-01-13
1A,Available,RM472,2020-08-09
1B,Sold,RM472,2020-08-09
1A,Sold,W573,2020-03-12
1B,Sold,W573,2020-03-12
1A,Sold,TP897,2020-09-04
1B,Available,TP897,2020-09-04
1A,Available,8Z685,2020-09-25
1B,Sold,8Z685,2020-09-25
1A,Available,PW792,2020-07-01
1B,Available,PW792,2020-07-01
1A,Available,LG887,2020-11-22
1B,Sold,LG887,2020-11-22
1A,Sold,Y5356,2020-07-15
1B,Available,Y5356,2020-07-15
1A,Sold,GW65,2020-02-08
1B,Available,GW65,2020-02-08
1A,Sold,2N700,2020-07-28
1B,Available,2N700,2020-07-28
1A,Sold,IY33,2020-09-24
1B,Available,IY33,2020-09-24
1A,Available,UZ855,2020-03-12
1B,Available,UZ855,2020-03-12
1A,Available,S2169,2020-11-22
1B,Available,S2169,2020-11-22
1A,Sold,TJ660,2020-07-12
1B,Sold,TJ660,2020-07-12
1A,Available,2S296,2020-09-20
1B,Sold,2S296,2020-09-20
1A,Available,J4509,2020-08-27
1B,Sold,J4509,2020-08-27
1A,Sold,7R590,2020-01-28
1B,Available,7R590,2020-01-28
1A,Sold,RQ70,2020-03-24
1B,Sold,RQ70,2020-03-24
1A,Available,2Q694,2020-07-25
1B,Sold,2Q694,2020-07-25
1A,Available,LG289,2020-03-21
1B,Sold,LG289,2020-03-21
1A,Sold,1E994,2020-05-05
1B,Sold,1E994,2020-05-05
1A,Available,NB318,2020-04-03
1B,Sold,NB318,2020-04-03
1A,Sold,LA966,2020-10-27
1B,Sold,LA966,2020-10-27
1A,Available,V2864,2020-08-29
1B,Sold,V2864,2020-08-29
1A,Available,DD741,2020-06-05
1B,Sold,DD741,2020-06-05
1A,Sold,5W559,2020-03-15
1B,Sold,5W559,2020-03-15
1A,Available,RT463,2020-10-09
1B,Available,RT463,2020-10-09
1A,Available,VH866,2020-07-30
1B,Sold,VH866,2020-07-30
1A,Sold,JO2,2020-03-17
1B,Available,JO2,2020-03-17
1A,Sold,I3238,2020-05-09
1B,Available,I3238,2020-05-09
1A,Sold,9H253,2020-04-11
1B,Sold,9H253,2020-04-11
1A,Available,5Y622,2020-03-19
1B,Available,5Y622,2020-03-19
1A,Available,UP652,2020-03-12
1B,Available,UP652,2020-03-12
1A,Sold,LT743,2020-06-13
1B,Available,LT743,2020-06-13
1A,Available,9V401,2020-04-06
1B,Sold,9V401,2020-04-06
1A,Sold,D3316,2020-03-26
1B,Available,D3316,2020-03-26
1A,Sold,FI265,2020-06-16
1B,Available,FI265,2020-06-16
1A,Sold,8J682,2020-11-15
1B,Available,8J682,2020-11-15
1A,Sold,HG407,2020-02-08
1B,Sold,HG407,2020-02-08
1A,Sold,K7288,2020-05-17
1B,Sold,K7288,2020-05-17
1A,Available,MQ208,2020-10-13
1B,Sold,MQ208,2020-10-13
1A,Sold,7B995,2020-05-30
1B,Available,7B995,2020-05-30
1A,Sold,6G811,2020-03-19
1B,Available,6G811,2020-03-19
1A,Available,NR384,2020-06-30
1B,Available,NR384,2020-06-30
1A,Sold,FO366,2020-07-23
1B,Sold,FO366,2020-07-23
1A,Available,V754,2020-07-16
1B,Sold,V754,2020-07-16
1A,Sold,5T751,2020-07-11
1B,Available,5T751,2020-07-11
1A,Sold,6E335,2020-06-10
1B,Available,6E335,2020-06-10
1A,Available,RO270,2020-04-23
1B,Available,RO270,2020-04-23
1A,Available,U7739,2020-09-07
1B,Available,U7739,2020-09-07
1A,Available,OS367,2020-08-18
1B,Available,OS367,2020-08-18
1A,Available,MQ208,2020-02-04
1B,Sold,MQ208,2020-02-04
1A,Sold,1X389,2020-09-04
1B,Sold,1X389,2020-09-04
1A,Sold,CB120,2020-04-24
1B,Sold,CB120,2020-04-24
1A,Sold,HZ613,2020-05-17
1B,Available,HZ613,2020-05-17
1A,Sold,HH220,2020-04-17
1B,Sold,HH220,2020-04-17
1A,Sold,H8394,2020-04-09
1B,Sold,H8394,2020-04-09
1A,Available,4C450,2020-06-03
1B,Available,4C450,2020-06-03
1A,Available,G5687,2020-01-03
1B,Sold,G5687,2020-01-03
1A,Available,C1919,2020-02-08
1B,Sold,C1919,2020-02-08
1A,Sold,P9577,2020-04-21
1B,Available,P9577,2020-04-21
1A,Sold,LX942,2020-11-08
1B,Available,LX942,2020-11-08
1A,Available,UU863,2020-08-01
1B,Available,UU863,2020-08-01
1A,Sold,FY522,2020-03-05
1B,Sold,FY522,2020-03-05
1A,Available,DC530,2020-06-26
1B,Sold,DC530,2020-06-26
1A,Sold,6G583,2020-04-07
1B,Sold,6G583,2020-04-07
1A,Sold,2N727,2020-11-12
1B,Available,2N727,2020-11-12
1A,Sold,2W657,2020-03-01
1B,Available,2W657,2020-03-01
1A,Sold,RS160,2020-05-30
1B,Sold,RS160,2020-05-30
1A,Sold,3R533,2020-08-15
1B,Sold,3R533,2020-08-15
1A,Available,D8674,2020-02-23
1B,Available,D8674,2020-02-23
1A,Sold,D3662,2020-03-05
1B,Sold,D3662,2020-03-05
1A,Available,2X714,2020-07-03
1B,Available,2X714,2020-07-03
1A,Sold,OQ417,2020-03-29
1B,Sold,OQ417,2020-03-29
1A,Available,UM791,2020-04-17
1B,Sold,UM791,2020-04-17
1A,Available,TS373,2020-11-16
1B,Sold,TS373,2020-11-16
1A,Available,WG837,2020-01-22
1B,Available,WG837,2020-01-22
1A,Available,CN239,2020-08-04
1B,Available,CN239,2020-08-04
1A,Sold,E2285,2020-05-31
1B,Available,E2285,2020-05-31
1A,Available,PL797,2020-11-05
1B,Sold,PL797,2020-11-05
1A,Sold,XX170,2020-05-07
1B,Sold,XX170,2020-05-07
1A,Available,SO937,2020-09-18
1B,Sold,SO937,2020-09-18
1A,Available,Z8821,2020-04-01
1B,Sold,Z8821,2020-04-01
1A,Available,NX933,2020-10-09
1B,Available,NX933,2020-10-09
1A,Available,DX139,2020-05-05
1B,Sold,DX139,2020-05-05
1A,Sold,2X589,2020-03-19
1B,Sold,2X589,2020-03-19
1A,Sold,RY576,2020-03-15
1B,Available,RY576,2020-03-15
1A,Sold,6G811,2020-09-03
1B,Sold,6G811,2020-09-03
1A,Sold,KC342,2020-01-04
1B,Available,KC342,2020-01-04
1A,Sold,QS185,2020-09-18
1B,Available,QS185,2020-09-18
1A,Sold,2X589,2020-05-14
1B,Sold,2X589,2020-05-14
1A,Available,PV55,2020-06-19
1B,Sold,PV55,2020-06-19
1A,Sold,D3184,2020-07-07
1B,Sold,D3184,2020-07-07
1A,Available,XR21,2020-09-12
1B,Available,XR21,2020-09-12
1A,Sold,QY996,2020-10-26
1B,Sold,QY996,2020-10-26
1A,Available,W2562,2020-10-18
1B,Available,W2562,2020-10-18
1A,Available,EL63,2020-06-27
1B,Available,EL63,2020-06-27
1A,Available,DR775,2020-03-18
1B,Sold,DR775,2020-03-18
1A,Available,7T702,2020-02-05
1B,Available,7T702,2020-02-05
1A,Available,L9868,2020-02-20
1B,Sold,L9868,2020-02-20
1A,Available,G7912,2020-03-17
1B,Available,G7912,2020-03-17
1A,Available,GX275,2020-05-25
1B,Sold,GX275,2020-05-25
1A,Available,PP992,2020-03-24
1B,Available,PP992,2020-03-24
1A,Sold,7T702,2020-03-18
1B,Available,7T702,2020-03-18
1A,Sold,4X765,2020-09-20
1B,Sold,4X765,2020-09-20
1A,Sold,WN230,2020-02-09
1B,Available,WN230,2020-02-09
1A,Available,6E502,2020-09-05
1B,Sold,6E502,2020-09-05
1A,Sold,XJ859,2020-03-02
1B,Available,XJ859,2020-03-02
1A,Sold,V2864,2020-10-10
1B,Sold,V2864,2020-10-10
1A,Available,KX976,2020-02-28
1B,Available,KX976,2020-02-28
1A,Available,JX392,2020-01-26
1B,Sold,JX392,2020-01-26
1A,Available,J8374,2020-05-07
1B,Sold,J8374,2020-05-07
1A,Available,S2169,2020-04-05
1B,Available,S2169,2020-04-05
1A,Sold,UZ855,2020-04-02
1B,Sold,UZ855,2020-04-02
1A,Sold,Z8201,2020-01-06
1B,Sold,Z8201,2020-01-06
1A,Available,U9353,2020-01-12
1B,Available,U9353,2020-01-12
1A,Sold,VR539,2020-04-25
1B,Sold,VR539,2020-04-25
1A,Available,HE671,2020-04-27
1B,Available,HE671,2020-04-27
1A,Sold,MR149,2020-10-07
1B,Sold,MR149,2020-10-07
1A,Available,3M93,2020-05-06
1B,Sold,3M93,2020-05-06
1A,Available,OI962,2020-07-31
1B,Available,OI962,2020-07-31
1A,Available,ZE925,2020-09-09
1B,Available,ZE925,2020-09-09
1A,Sold,W3186,2020-09-22
1B,Sold,W3186,2020-09-22
1A,Available,4T196,2020-03-16
1B,Available,4T196,2020-03-16
1A,Sold,KC195,2020-02-12
1B,Sold,KC195,2020-02-12
1A,Available,GH92,2020-08-21
1B,Sold,GH92,2020-08-21
1A,Available,YT644,2020-05-13
1B,Sold,YT644,2020-05-13
1A,Sold,B4710,2020-05-10
1B,Sold,B4710,2020-05-10
1A,Sold,AG699,2020-10-01
1B,Available,AG699,2020-10-01
1A,Sold,O8140,2020-08-12
1B,Available,O8140,2020-08-12
1A,Available,R4684,2020-05-19
1B,Available,R4684,2020-05-19
1A,Sold,PJ90,2020-07-16
1B,Available,PJ90,2020-07-16
1A,Available,BH207,2020-03-30
1B,Available,BH207,2020-03-30
1A,Available,4Z848,2020-04-12
1B,Available,4Z848,2020-04-12
1A,Available,DF108,2020-06-06
1B,Available,DF108,2020-06-06
1A,Available,VT596,2020-01-31
1B,Sold,VT596,2020-01-31
1A,Sold,V8803,2020-10-08
1B,Available,V8803,2020-10-08
1A,Available,UR390,2020-02-04
1B,Available,UR390,2020-02-04
1A,Sold,E2100,2020-11-14
